date,etf,action,amount
2020-06-30,创业板,buy,3603.097623264068
2020-06-30,沪深300,buy,3603.097623264068
2020-06-30,纳指,buy,3603.0976232640096
2020-06-30,黄金,buy,3603.097623264068
2020-07-01,创业板,buy,6523.714388096239
2020-07-01,沪深300,buy,6523.714388096239
2020-07-01,纳指,buy,6523.714388096239
2020-07-01,黄金,buy,6523.714388096239
2020-07-02,创业板,buy,6927.318495604093
2020-07-02,沪深300,buy,6927.318495604151
2020-07-02,纳指,buy,6927.31849560421
2020-07-02,黄金,buy,6927.318495604151
2020-07-03,创业板,buy,6000.252653929405
2020-07-03,沪深300,buy,6000.252653929347
2020-07-03,纳指,buy,6000.2526539292885
2020-07-03,黄金,buy,6000.252653929347
2020-07-06,创业板,sell,20385.068167018646
2020-07-06,沪深300,sell,20385.068167018646
2020-07-06,纳指,sell,20385.068167018588
2020-07-06,黄金,sell,20385.068167018646
2020-07-07,创业板,buy,6324.629053293378
2020-07-07,沪深300,buy,6324.629053293378
2020-07-07,纳指,buy,6324.629053293378
2020-07-07,黄金,buy,6324.629053293378
2020-07-08,创业板,buy,6784.068839455023
2020-07-08,沪深300,buy,6784.068839455023
2020-07-08,纳指,buy,6784.068839455023
2020-07-08,黄金,buy,6784.068839455023
2020-07-09,创业板,buy,2993.776039861841
2020-07-09,沪深300,buy,2993.776039861841
2020-07-09,纳指,buy,2993.776039861841
2020-07-09,黄金,buy,2993.776039861841
2020-07-10,创业板,sell,3251.324412172602
2020-07-10,沪深300,sell,3251.324412172602
2020-07-10,纳指,sell,3251.324412172544
2020-07-10,黄金,sell,3251.324412172602
2020-07-13,创业板,sell,2825.3387660702574
2020-07-13,沪深300,sell,2825.3387660703156
2020-07-13,纳指,sell,2825.3387660703156
2020-07-13,黄金,sell,2825.3387660702574
2020-07-14,创业板,sell,9122.750329858973
2020-07-14,沪深300,sell,9122.750329858914
2020-07-14,纳指,sell,9122.750329858973
2020-07-14,黄金,sell,9122.750329858973
2020-07-15,创业板,sell,3023.1069996635197
2020-07-15,沪深300,sell,3023.1069996635197
2020-07-15,纳指,sell,3023.1069996635197
2020-07-15,黄金,sell,3023.1069996635197
2020-07-16,创业板,sell,44665.81493630202
2020-07-16,沪深300,sell,44665.81493630202
2020-07-16,纳指,sell,44665.81493630202
2020-07-16,黄金,sell,44665.81493630202
2020-07-17,创业板,buy,4815.282672267058
2020-07-17,沪深300,buy,4815.282672267058
2020-07-17,纳指,buy,4815.282672267058
2020-07-17,黄金,buy,4815.282672267058
2020-07-20,创业板,buy,5059.0991721149185
2020-07-20,沪深300,buy,5059.0991721149185
2020-07-20,纳指,buy,5059.0991721149185
2020-07-20,黄金,buy,5059.0991721149185
2020-07-21,创业板,buy,4707.743162691884
2020-07-21,沪深300,buy,4707.743162691826
2020-07-21,纳指,buy,4707.743162691884
2020-07-21,黄金,buy,4707.743162691884
2020-07-22,创业板,buy,5538.832229363732
2020-07-22,沪深300,buy,5538.8322293638485
2020-07-22,纳指,buy,5538.83222936379
2020-07-22,黄金,buy,5538.83222936379
2020-07-23,创业板,buy,4839.792339739681
2020-07-23,沪深300,buy,4839.792339739623
2020-07-23,纳指,buy,4839.792339739623
2020-07-23,黄金,buy,4839.792339739623
2020-07-24,创业板,sell,31468.532731414423
2020-07-24,沪深300,sell,31468.532731414423
2020-07-24,纳指,sell,31468.532731414423
2020-07-24,黄金,sell,31468.532731414423
2020-07-27,创业板,buy,4583.933326791506
2020-07-27,沪深300,buy,4583.933326791506
2020-07-27,纳指,buy,4583.933326791506
2020-07-27,黄金,buy,4583.933326791506
2020-07-28,创业板,buy,4634.113988428086
2020-07-28,沪深300,buy,4634.113988428086
2020-07-28,纳指,buy,4634.113988428086
2020-07-28,黄金,buy,4634.113988428086
2020-07-29,创业板,buy,4072.327651241969
2020-07-29,沪深300,buy,4072.327651241969
2020-07-29,纳指,buy,4072.327651241969
2020-07-29,黄金,buy,4072.327651241969
2020-07-30,创业板,sell,48.74411487346515
2020-07-30,沪深300,sell,48.74411487346515
2020-07-30,纳指,sell,48.74411487346515
2020-07-30,黄金,sell,48.74411487346515
2020-07-31,创业板,buy,4780.715050765895
2020-07-31,沪深300,buy,4780.7150507659535
2020-07-31,纳指,buy,4780.715050765895
2020-07-31,黄金,buy,4780.715050765895
2020-08-03,创业板,buy,5310.8226110602845
2020-08-03,沪深300,buy,5310.822611060226
2020-08-03,纳指,buy,5310.8226110602845
2020-08-03,黄金,buy,5310.8226110602845
2020-08-04,创业板,buy,3733.058501243533
2020-08-04,沪深300,buy,3733.058501243533
2020-08-04,纳指,buy,3733.058501243533
2020-08-04,黄金,buy,3733.058501243533
2020-08-05,创业板,buy,5566.278569798975
2020-08-05,沪深300,buy,5566.278569798975
2020-08-05,纳指,buy,5566.278569798975
2020-08-05,黄金,buy,5566.278569798975
2020-08-06,创业板,buy,1518.9382333206013
2020-08-06,沪深300,buy,1518.9382333206013
2020-08-06,纳指,buy,1518.9382333206013
2020-08-06,黄金,buy,1518.9382333206013
2020-08-07,创业板,buy,1455.3718910470488
2020-08-07,沪深300,buy,1455.3718910470488
2020-08-07,纳指,buy,1455.3718910470488
2020-08-07,黄金,buy,1455.3718910470488
2020-08-10,创业板,buy,2222.5938191141468
2020-08-10,沪深300,buy,2222.593819114205
2020-08-10,纳指,buy,2222.593819114205
2020-08-10,黄金,buy,2222.593819114205
2020-08-11,创业板,sell,5540.666458821972
2020-08-11,沪深300,sell,5540.66645882203
2020-08-11,纳指,sell,5540.66645882203
2020-08-11,黄金,sell,5540.66645882203
2020-08-12,创业板,sell,17685.78465870273
2020-08-12,沪深300,sell,17685.78465870273
2020-08-12,纳指,sell,17685.78465870273
2020-08-12,黄金,sell,17685.78465870273
2020-08-13,创业板,buy,4467.742380820622
2020-08-13,沪深300,buy,4467.742380820622
2020-08-13,纳指,buy,4467.742380820622
2020-08-13,黄金,buy,4467.742380820622
2020-08-14,创业板,buy,4251.102219737426
2020-08-14,沪深300,buy,4251.102219737426
2020-08-14,纳指,buy,4251.102219737426
2020-08-14,黄金,buy,4251.102219737426
2020-08-17,创业板,buy,4572.104110020271
2020-08-17,沪深300,buy,4572.104110020271
2020-08-17,纳指,buy,4572.104110020271
2020-08-17,黄金,buy,4572.104110020271
2020-08-18,创业板,buy,5011.242561601626
2020-08-18,沪深300,buy,5011.242561601626
2020-08-18,纳指,buy,5011.242561601626
2020-08-18,黄金,buy,5011.242561601626
2020-08-19,创业板,sell,4006.5786801330396
2020-08-19,沪深300,sell,4006.5786801330396
2020-08-19,纳指,sell,4006.5786801330396
2020-08-19,黄金,sell,4006.5786801330396
2020-08-20,创业板,sell,2478.7513661580742
2020-08-20,沪深300,sell,2478.7513661580742
2020-08-20,纳指,sell,2478.7513661580742
2020-08-20,黄金,sell,2478.7513661580742
2020-08-21,创业板,buy,3497.0810373818967
2020-08-21,沪深300,buy,3497.0810373818967
2020-08-21,纳指,buy,3497.0810373818967
2020-08-21,黄金,buy,3497.0810373818967
2020-08-24,创业板,buy,3268.8280290114926
2020-08-24,沪深300,buy,3268.8280290114344
2020-08-24,纳指,buy,3268.8280290114344
2020-08-24,黄金,buy,3268.8280290114344
2020-08-25,创业板,buy,4387.010451272887
2020-08-25,沪深300,buy,4387.010451272945
2020-08-25,纳指,buy,4387.010451272945
2020-08-25,黄金,buy,4387.010451272945
2020-08-26,创业板,sell,7101.299307988433
2020-08-26,沪深300,sell,7101.2993079883745
2020-08-26,纳指,sell,7101.299307988433
2020-08-26,黄金,sell,7101.299307988433
2020-08-27,创业板,buy,1403.9382487371913
2020-08-27,沪深300,buy,1403.938248737133
2020-08-27,纳指,buy,1403.9382487371913
2020-08-27,黄金,buy,1403.9382487371913
2020-08-28,创业板,buy,3879.8586740567116
2020-08-28,沪深300,buy,3879.8586740567116
2020-08-28,纳指,buy,3879.8586740567116
2020-08-28,黄金,buy,3879.8586740567116
2020-08-31,创业板,buy,5812.266864905832
2020-08-31,沪深300,buy,5812.266864905774
2020-08-31,纳指,buy,5812.266864905774
2020-08-31,黄金,buy,5812.266864905774
2020-09-01,创业板,buy,4854.816473743471
2020-09-01,沪深300,buy,4854.816473743529
2020-09-01,纳指,buy,4854.816473743529
2020-09-01,黄金,buy,4854.816473743529
2020-09-02,创业板,buy,6095.790540718881
2020-09-02,沪深300,buy,6095.790540718939
2020-09-02,纳指,buy,6095.790540718939
2020-09-02,黄金,buy,6095.790540718939
2020-09-03,创业板,sell,385835.1478564863
2020-09-03,沪深300,buy,150403.42145812162
2020-09-03,纳指,buy,150403.42145812162
2020-09-03,黄金,buy,150403.42145812162
2020-09-04,沪深300,sell,536238.569314608
2020-09-04,纳指,buy,133046.0639921336
2020-09-04,黄金,buy,133046.0639921336
2020-09-07,纳指,sell,38080.87399774208
2020-09-07,黄金,sell,38080.87399774208
2020-09-08,纳指,buy,8217.854639914702
2020-09-08,黄金,buy,8217.854639914702
2020-09-09,沪深300,buy,438900.14723916433
2020-09-09,纳指,sell,200521.4667097499
2020-09-09,黄金,sell,200521.4667097499
2020-09-10,沪深300,buy,5523.116013325402
2020-09-10,纳指,buy,5523.116013325402
2020-09-10,黄金,buy,5523.116013325402
2020-09-11,沪深300,sell,444423.26325248973
2020-09-11,纳指,buy,188562.10349044227
2020-09-11,黄金,buy,188562.10349044227
2020-09-14,纳指,buy,8636.798068510834
2020-09-14,黄金,buy,8636.798068510834
2020-09-15,纳指,buy,9330.654489894863
2020-09-15,黄金,buy,9330.654489894863
2020-09-16,纳指,buy,3712.366663620691
2020-09-16,黄金,buy,3712.366663620691
2020-09-17,沪深300,buy,620249.8489909363
2020-09-17,纳指,sell,34415.336974022095
2020-09-17,黄金,sell,654665.1859649584
2020-09-18,沪深300,buy,9232.279519045842
2020-09-18,纳指,buy,9232.279519045842
2020-09-21,沪深300,sell,4701.335593117052
2020-09-21,纳指,sell,4701.335593117052
2020-09-22,沪深300,sell,624780.7929168651
2020-09-22,纳指,buy,513446.62944317004
2020-09-23,纳指,buy,14027.480374258244
2020-09-24,纳指,sell,27412.38997852453
2020-09-25,纳指,sell,64.5073437995743
2020-09-28,纳指,buy,15478.29545374983
2020-09-29,纳指,buy,9690.88446160988
2020-09-30,纳指,buy,7487.392515178537
2020-10-09,纳指,buy,17671.673194470117
2020-10-12,创业板,buy,437898.07986341114
2020-10-12,沪深300,buy,437898.07986341114
2020-10-12,纳指,sell,737208.1711735665
2020-10-13,创业板,buy,5068.464901999047
2020-10-13,沪深300,buy,5068.464901998988
2020-10-13,纳指,buy,5068.464901998988
2020-10-14,创业板,buy,1381.2604081701138
2020-10-14,沪深300,buy,1381.2604081702302
2020-10-14,纳指,buy,1381.2604081702302
2020-10-15,创业板,sell,2244.3690034013125
2020-10-15,沪深300,sell,2244.369003401429
2020-10-15,纳指,sell,2244.369003401429
2020-10-16,创业板,buy,2503.54447592987
2020-10-16,沪深300,buy,2503.544475929928
2020-10-16,纳指,buy,2503.544475929928
2020-10-19,创业板,sell,444606.98064610886
2020-10-19,沪深300,sell,444606.98064610886
2020-10-19,纳指,buy,752758.8626810714
2020-10-20,纳指,sell,1197365.8433271802
2020-12-09,国债ETF,buy,956908.6442149432
2020-12-09,沪深300,buy,956908.6442149433
2020-12-10,国债ETF,sell,957.0581544626039
2020-12-10,沪深300,sell,957.0581544627203
2020-12-11,创业板,buy,754815.2014691894
2020-12-11,国债ETF,sell,955951.5860604806
2020-12-11,沪深300,sell,201136.3845912912
2020-12-14,创业板,sell,754815.2014691894
2020-12-14,沪深300,buy,840329.9984137587
2020-12-15,创业板,buy,768473.6009816774
2020-12-15,沪深300,sell,826671.5989012707
2020-12-16,创业板,buy,9670.346345732221
2020-12-16,沪深300,buy,9670.346345732221
2020-12-17,创业板,buy,6615.778927820735
2020-12-17,沪深300,buy,6615.778927820618
2020-12-18,创业板,buy,4169.4043249593815
2020-12-18,沪深300,buy,4169.404324959498
2020-12-21,创业板,sell,8071.915109052672
2020-12-21,沪深300,sell,8071.915109052672
2020-12-22,创业板,sell,191980.23923517112
2020-12-22,国债ETF,buy,588876.976235966
2020-12-22,沪深300,sell,191980.23923517112
2020-12-23,创业板,sell,137918.06824352947
2020-12-23,国债ETF,sell,137918.06824352953
2020-12-23,沪深300,sell,137918.0682435296
2020-12-23,纳指,buy,450958.9079924364
2020-12-24,创业板,buy,3970.4150380263454
2020-12-24,国债ETF,buy,3970.4150380263454
2020-12-24,沪深300,buy,3970.4150380264036
2020-12-24,纳指,buy,3970.4150380263454
2020-12-25,创业板,buy,5906.908905349323
2020-12-25,国债ETF,buy,5906.908905349381
2020-12-25,沪深300,buy,5906.908905349439
2020-12-25,纳指,buy,5906.908905349439
2020-12-28,创业板,buy,322465.1886824982
2020-12-28,国债ETF,sell,460836.23193581216
2020-12-28,沪深300,buy,322465.1886824981
2020-12-28,纳指,sell,460836.23193581216
2020-12-29,创业板,sell,540.240376959322
2020-12-29,沪深300,sell,540.240376959322
2020-12-30,创业板,sell,171908.2287831324
2020-12-30,国债ETF,buy,610852.9514582186
2020-12-30,沪深300,sell,171908.2287831324
2020-12-31,创业板,sell,7091.213460568688
2020-12-31,国债ETF,sell,7091.213460568688
2020-12-31,沪深300,sell,7091.213460568688
2021-01-04,创业板,sell,2300.447828005301
2021-01-04,国债ETF,sell,2300.447828005301
2021-01-04,沪深300,sell,2300.447828005301
2021-01-05,创业板,sell,601461.2901696446
2021-01-05,国债ETF,sell,601461.2901696446
2021-01-05,沪深300,sell,601461.2901696446
2021-05-07,创业板,buy,385659.22521096066
2021-05-07,国债ETF,buy,385659.22521096066
2021-05-07,沪深300,buy,385659.22521096066
2021-05-07,纳指,buy,385659.22521096066
2021-05-07,黄金,buy,385659.22521096066
2021-05-10,创业板,buy,129368.62459802238
2021-05-10,国债ETF,buy,129368.62459802232
2021-05-10,沪深300,sell,385659.22521096066
2021-05-10,纳指,buy,129368.62459802238
2021-05-10,黄金,buy,129368.62459802243
2021-05-11,创业板,sell,3846.79849704355
2021-05-11,国债ETF,sell,3846.798497043492
2021-05-11,纳指,sell,3846.79849704355
2021-05-11,黄金,sell,3846.798497043608
2021-05-12,创业板,buy,2178.7938042147434
2021-05-12,国债ETF,buy,2178.793804214627
2021-05-12,纳指,buy,2178.793804214685
2021-05-12,黄金,buy,2178.793804214685
2021-05-13,创业板,sell,3341.1607779767364
2021-05-13,国债ETF,sell,3341.160777976562
2021-05-13,纳指,sell,3341.1607779767364
2021-05-13,黄金,sell,3341.16077797662
2021-05-14,创业板,sell,130229.27308724
2021-05-14,国债ETF,sell,130229.27308724006
2021-05-14,沪深300,buy,379789.4112509375
2021-05-14,纳指,sell,130229.27308723994
2021-05-14,黄金,sell,130229.27308724006
2021-05-17,创业板,sell,669.4755494056735
2021-05-17,国债ETF,sell,669.4755494056735
2021-05-17,沪深300,sell,669.4755494057317
2021-05-17,纳指,sell,669.4755494056735
2021-05-17,黄金,sell,669.4755494056735
2021-05-18,创业板,buy,5579.9038935569115
2021-05-18,国债ETF,buy,5579.9038935569115
2021-05-18,沪深300,buy,5579.90389355697
2021-05-18,纳指,buy,5579.9038935569115
2021-05-18,黄金,buy,5579.9038935569115
2021-05-19,创业板,buy,4005.857892517757
2021-05-19,国债ETF,buy,4005.857892517757
2021-05-19,沪深300,buy,4005.857892517757
2021-05-19,纳指,buy,4005.857892517757
2021-05-19,黄金,buy,4005.857892517757
2021-05-20,创业板,buy,6351.737253461208
2021-05-20,国债ETF,buy,6351.737253461208
2021-05-20,沪深300,buy,6351.737253461208
2021-05-20,纳指,buy,6351.737253461208
2021-05-20,黄金,buy,6351.737253461208
2021-05-21,创业板,buy,23379.71511601971
2021-05-21,国债ETF,buy,23379.71511601971
2021-05-21,沪深300,buy,23379.71511601971
2021-05-21,纳指,buy,23379.71511601971
2021-05-21,黄金,buy,23379.71511601971
2021-05-24,创业板,buy,992.0841075664503
2021-05-24,国债ETF,buy,992.0841075664503
2021-05-24,沪深300,buy,992.0841075664503
2021-05-24,纳指,buy,992.0841075664503
2021-05-24,黄金,buy,992.0841075664503
2021-05-25,创业板,sell,18151.136591936753
2021-05-25,国债ETF,sell,18151.136591936753
2021-05-25,沪深300,sell,18151.136591936753
2021-05-25,纳指,sell,18151.136591936753
2021-05-25,黄金,sell,18151.136591936753
2021-05-26,创业板,buy,24070.788673652452
2021-05-26,国债ETF,buy,24070.788673652452
2021-05-26,沪深300,buy,24070.788673652452
2021-05-26,纳指,buy,24070.788673652452
2021-05-26,黄金,buy,24070.788673652452
2021-05-27,创业板,sell,106.78307355422294
2021-05-27,国债ETF,sell,106.78307355428115
2021-05-27,沪深300,sell,106.78307355428115
2021-05-27,纳指,sell,106.78307355428115
2021-05-27,黄金,sell,106.78307355428115
2021-05-28,创业板,sell,840.2025803106371
2021-05-28,国债ETF,sell,840.2025803105789
2021-05-28,沪深300,sell,840.2025803105789
2021-05-28,纳指,sell,840.2025803105789
2021-05-28,黄金,sell,840.2025803105789
2021-05-31,创业板,buy,2423.472206068167
2021-05-31,国债ETF,buy,2423.472206068225
2021-05-31,沪深300,buy,2423.472206068225
2021-05-31,纳指,buy,2423.472206068225
2021-05-31,黄金,buy,2423.472206068225
2021-06-01,创业板,buy,768.403445012169
2021-06-01,国债ETF,buy,768.4034450121108
2021-06-01,沪深300,buy,768.4034450121108
2021-06-01,纳指,buy,768.4034450121108
2021-06-01,黄金,buy,768.4034450121108
2021-06-02,创业板,buy,101954.28185515571
2021-06-02,国债ETF,buy,101954.28185515571
2021-06-02,沪深300,buy,101954.28185515571
2021-06-02,纳指,sell,427593.77604358504
2021-06-02,黄金,buy,101954.28185515571
2021-06-03,创业板,sell,3143.848576605087
2021-06-03,国债ETF,sell,3143.848576605087
2021-06-03,沪深300,sell,3143.848576605087
2021-06-03,黄金,sell,3143.848576605087
2021-06-04,创业板,buy,1196.7598293009214
2021-06-04,国债ETF,buy,1196.7598293009214
2021-06-04,沪深300,buy,1196.7598293009214
2021-06-04,黄金,buy,1196.7598293009214
2021-06-07,创业板,sell,212.79412575159222
2021-06-07,国债ETF,sell,212.79412575159222
2021-06-07,沪深300,sell,212.79412575159222
2021-06-07,黄金,sell,212.79412575159222
2021-06-08,创业板,sell,1006.5078332989942
2021-06-08,国债ETF,sell,1006.5078332989942
2021-06-08,沪深300,sell,1006.5078332989942
2021-06-08,黄金,sell,1006.5078332989942
2021-06-09,创业板,sell,154.31230369966943
2021-06-09,国债ETF,sell,154.31230369966943
2021-06-09,沪深300,sell,154.31230369966943
2021-06-09,黄金,sell,154.31230369966943
2021-06-10,创业板,buy,3850.391598055954
2021-06-10,国债ETF,buy,3850.391598055954
2021-06-10,沪深300,buy,3850.391598055954
2021-06-10,黄金,buy,3850.391598055954
2021-06-11,创业板,buy,340.87163861934096
2021-06-11,国债ETF,buy,340.87163861934096
2021-06-11,沪深300,buy,340.87163861934096
2021-06-11,黄金,buy,340.87163861934096
2021-06-15,创业板,sell,5448.21938204742
2021-06-15,国债ETF,sell,5448.21938204742
2021-06-15,沪深300,sell,5448.21938204742
2021-06-15,黄金,sell,5448.21938204742
2021-06-16,创业板,sell,35079.01221462421
2021-06-16,国债ETF,sell,35079.01221462421
2021-06-16,沪深300,sell,35079.01221462421
2021-06-16,黄金,sell,35079.01221462421
2021-06-17,创业板,buy,107593.74451788166
2021-06-17,国债ETF,buy,107593.74451788166
2021-06-17,沪深300,buy,107593.74451788166
2021-06-17,黄金,sell,489891.38652869
2021-06-18,创业板,sell,110431.58278645703
2021-06-18,国债ETF,sell,110431.58278645709
2021-06-18,沪深300,sell,110431.58278645703
2021-06-18,纳指,buy,487053.5482601146
2021-06-21,创业板,buy,34393.68233665335
2021-06-21,国债ETF,buy,34393.68233665341
2021-06-21,沪深300,buy,34393.68233665335
2021-06-21,纳指,buy,34393.68233665335
2021-06-22,创业板,buy,1764.380839751626
2021-06-22,国债ETF,buy,1764.3808397515095
2021-06-22,沪深300,buy,1764.3808397515677
2021-06-22,纳指,buy,1764.380839751626
2021-06-23,创业板,buy,4543.490683999204
2021-06-23,国债ETF,buy,4543.49068399932
2021-06-23,沪深300,buy,4543.490683999262
2021-06-23,纳指,buy,4543.490683999204
2021-06-24,创业板,sell,1548.9374599560397
2021-06-24,国债ETF,sell,1548.9374599560397
2021-06-24,沪深300,sell,1548.9374599560397
2021-06-24,纳指,sell,1548.9374599560397
2021-06-25,创业板,buy,5348.754410872702
2021-06-25,国债ETF,buy,5348.754410872702
2021-06-25,沪深300,buy,5348.754410872702
2021-06-25,纳指,buy,5348.754410872702
2021-06-28,创业板,buy,3226.0225219150307
2021-06-28,国债ETF,buy,3226.0225219150307
2021-06-28,沪深300,buy,3226.0225219150307
2021-06-28,纳指,buy,3226.0225219150307
2021-06-29,创业板,sell,522.0777359533822
2021-06-29,国债ETF,sell,522.0777359533822
2021-06-29,沪深300,sell,522.0777359533822
2021-06-29,纳指,sell,522.0777359533822
2021-06-30,创业板,buy,4973.740610921057
2021-06-30,国债ETF,buy,4973.740610921057
2021-06-30,沪深300,buy,4973.740610921057
2021-06-30,纳指,buy,4973.740610921057
2021-07-01,创业板,sell,1690.3762738181977
2021-07-01,国债ETF,sell,1690.3762738181977
2021-07-01,沪深300,sell,1690.3762738181977
2021-07-01,纳指,sell,1690.3762738181977
2021-07-02,创业板,sell,52302.27789793175
2021-07-02,国债ETF,sell,52302.27789793181
2021-07-02,沪深300,sell,52302.27789793175
2021-07-02,纳指,sell,52302.27789793181
2021-07-05,创业板,buy,7186.990761452005
2021-07-05,国债ETF,buy,7186.990761452122
2021-07-05,沪深300,buy,7186.990761452063
2021-07-05,纳指,buy,7186.990761452122
2021-07-06,创业板,buy,2733.980593423359
2021-07-06,国债ETF,buy,2733.980593423301
2021-07-06,沪深300,buy,2733.980593423359
2021-07-06,纳指,buy,2733.980593423301
2021-07-07,创业板,sell,4315.454424492957
2021-07-07,国债ETF,sell,4315.454424493015
2021-07-07,沪深300,sell,4315.454424493073
2021-07-07,纳指,sell,4315.454424493015
2021-07-08,创业板,buy,5835.7464146510465
2021-07-08,国债ETF,buy,5835.746414651105
2021-07-08,沪深300,buy,5835.746414651105
2021-07-08,纳指,buy,5835.746414651105
2021-07-09,创业板,buy,176275.29535286938
2021-07-09,国债ETF,buy,176275.29535286938
2021-07-09,沪深300,sell,496681.2136416017
2021-07-09,纳指,buy,176275.29535286938
2021-07-12,创业板,sell,8159.531457628007
2021-07-12,国债ETF,sell,8159.531457628007
2021-07-12,纳指,sell,8159.531457628007
2021-07-13,创业板,sell,164246.83470262605
2021-07-13,国债ETF,sell,164246.8347026261
2021-07-13,沪深300,buy,500550.14283421694
2021-07-13,纳指,sell,164246.8347026261
2021-07-14,创业板,buy,174122.5585574755
2021-07-14,国债ETF,buy,174122.55855747557
2021-07-14,沪深300,sell,500550.14283421694
2021-07-14,纳指,buy,174122.55855747557
2021-07-15,创业板,sell,168868.17806357052
2021-07-15,国债ETF,sell,168868.17806357052
2021-07-15,沪深300,buy,505804.5233281219
2021-07-15,纳指,sell,168868.17806357052
2021-07-16,创业板,sell,20741.507465879957
2021-07-16,国债ETF,sell,20741.507465879957
2021-07-16,沪深300,sell,20741.5074658799
2021-07-16,纳指,sell,20741.507465879957
2021-07-19,创业板,buy,7379.994639879267
2021-07-19,国债ETF,buy,7379.994639879267
2021-07-19,沪深300,buy,7379.994639879267
2021-07-19,纳指,buy,7379.994639879267
2021-07-20,创业板,buy,176925.44370440033
2021-07-20,国债ETF,buy,176925.44370440033
2021-07-20,沪深300,sell,492443.0105021213
2021-07-20,纳指,buy,176925.44370440033
2021-07-21,创业板,sell,2470.937368596089
2021-07-21,国债ETF,sell,2470.937368596089
2021-07-21,纳指,sell,2470.937368596089
2021-07-22,创业板,buy,10495.525487863575
2021-07-22,国债ETF,buy,10495.525487863575
2021-07-22,纳指,buy,10495.525487863575
2021-07-23,创业板,buy,296.7234944739612
2021-07-23,国债ETF,buy,296.7234944739612
2021-07-23,纳指,buy,296.7234944739612
2021-07-26,创业板,buy,581.7692511737114
2021-07-26,国债ETF,buy,581.7692511737114
2021-07-26,纳指,buy,581.7692511737114
2021-07-27,创业板,sell,678271.5350714368
2021-07-27,国债ETF,buy,385272.2725227752
2021-07-27,纳指,buy,385272.2725227752
2021-07-28,创业板,buy,648687.3769347249
2021-07-28,国债ETF,sell,414856.43065948715
2021-07-28,纳指,sell,414856.43065948715
2021-07-29,创业板,sell,23721.69783018646
2021-07-29,国债ETF,sell,23721.69783018646
2021-07-29,纳指,sell,23721.69783018646
2021-07-30,创业板,sell,5823.052005103091
2021-07-30,国债ETF,sell,5823.052005103091
2021-07-30,纳指,sell,5823.052005103091
2021-08-02,创业板,buy,1770.0475075093564
2021-08-02,国债ETF,buy,1770.0475075093564
2021-08-02,纳指,buy,1770.0475075093564
2021-08-03,创业板,buy,3060.896318982006
2021-08-03,国债ETF,buy,3060.896318982006
2021-08-03,纳指,buy,3060.896318982006
2021-08-04,创业板,buy,5176.5781512778485
2021-08-04,国债ETF,buy,5176.5781512778485
2021-08-04,纳指,buy,5176.5781512778485
2021-08-05,创业板,buy,4168.225500076893
2021-08-05,国债ETF,buy,4168.225500076893
2021-08-05,纳指,buy,4168.225500076893
2021-08-06,创业板,buy,7680.255793760181
2021-08-06,国债ETF,buy,7680.255793760181
2021-08-06,纳指,buy,7680.255793760181
2021-08-09,创业板,sell,1757.9360220360104
2021-08-09,国债ETF,sell,1757.9360220360104
2021-08-09,纳指,sell,1757.9360220360104
2021-08-10,创业板,buy,9914.737562648254
2021-08-10,国债ETF,buy,9914.737562648254
2021-08-10,纳指,buy,9914.737562648254
2021-08-11,创业板,sell,1141.3985476931557
2021-08-11,国债ETF,sell,1141.3985476931557
2021-08-11,纳指,sell,1141.3985476931557
2021-08-12,创业板,buy,1106.127975778887
2021-08-12,国债ETF,buy,1106.127975778887
2021-08-12,纳指,buy,1106.127975778887
2021-08-13,创业板,buy,8053.79522213107
2021-08-13,国债ETF,buy,8053.79522213107
2021-08-13,纳指,buy,8053.79522213107
2021-08-16,创业板,buy,4908.817039808724
2021-08-16,国债ETF,buy,4908.817039808724
2021-08-16,纳指,buy,4908.817039808724
2021-08-17,创业板,sell,662082.7736016794
2021-08-17,国债ETF,buy,42635.49085380079
2021-08-17,纳指,buy,42635.49085380079
2021-08-17,黄金,buy,704718.2644554802
2021-08-18,国债ETF,sell,1125.4206295707263
2021-08-18,纳指,sell,1125.4206295707263
2021-08-18,黄金,sell,1125.4206295707263
2021-08-19,国债ETF,sell,4868.706160132657
2021-08-19,纳指,sell,4868.706160132657
2021-08-19,黄金,sell,4868.706160132657
2021-08-20,国债ETF,buy,3024.2425667558564
2021-08-20,纳指,buy,3024.2425667558564
2021-08-20,黄金,buy,3024.2425667558564
2021-08-23,国债ETF,buy,3275.136928650085
2021-08-23,纳指,buy,3275.136928650085
2021-08-23,黄金,buy,3275.136928650085
2021-08-24,国债ETF,buy,5036.913777646492
2021-08-24,纳指,buy,5036.913777646492
2021-08-24,黄金,buy,5036.913777646492
2021-08-25,国债ETF,sell,1496.8496700371616
2021-08-25,纳指,sell,1496.8496700371616
2021-08-25,黄金,sell,1496.8496700371616
2021-08-26,国债ETF,sell,1743.9880031978246
2021-08-26,纳指,sell,1743.9880031978246
2021-08-26,黄金,sell,1743.9880031978246
2021-08-27,国债ETF,buy,2647.7604851749493
2021-08-27,纳指,buy,2647.7604851749493
2021-08-27,黄金,buy,2647.7604851749493
2021-08-30,国债ETF,buy,2466.4610696578166
2021-08-30,纳指,buy,2466.4610696578166
2021-08-30,黄金,buy,2466.4610696578166
2021-08-31,国债ETF,buy,3487.599221268785
2021-08-31,纳指,buy,3487.599221268785
2021-08-31,黄金,buy,3487.599221268785
2021-09-01,国债ETF,sell,967.8035287602106
